hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1.0,246,1,April,18,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,46.98,0.0,0.0
Resort Hotel,0.0,173,1,April,18,30,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,46.98,0.0,2.0
Resort Hotel,0.0,255,1,April,18,30,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,8.0,0.0,0.0,42.3,0.0,0.0
Resort Hotel,1.0,171,1,April,18,30,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,65.7,0.0,2.0
Resort Hotel,0.0,171,1,April,18,30,2,5,2,0,1,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,63.4,0.0,1.0
Resort Hotel,1.0,36,1,May,19,1,2,0,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,125.0,0.0,0.0
Resort Hotel,1.0,14,1,May,19,1,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,5.0,0.0,0.0,72.0,0.0,0.0
Resort Hotel,1.0,76,1,May,19,1,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,1.0
Resort Hotel,1.0,32,1,May,19,1,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,95.0,0.0,0.0
Resort Hotel,1.0,232,1,May,19,1,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,314.0,0.0,0.0,70.4,0.0,0.0
Resort Hotel,0.0,229,1,May,19,1,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,314.0,0.0,0.0,70.4,0.0,1.0
Resort Hotel,1.0,186,1,May,19,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,46.98,0.0,0.0
Resort Hotel,1.0,0,1,May,19,1,1,0,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,135.0,0.0,1.0
Resort Hotel,1.0,3,1,May,19,1,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,6.0,0.0,0.0,70.0,0.0,0.0
Resort Hotel,0.0,199,1,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,0,0,298.0,0.0,0.0,85.0,0.0,0.0
Resort Hotel,0.0,199,1,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,0,0,298.0,0.0,3.0,85.0,0.0,0.0
Resort Hotel,1.0,199,1,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,0,298.0,0.0,3.0,85.0,0.0,0.0
Resort Hotel,1.0,199,1,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,0,298.0,0.0,3.0,85.0,0.0,0.0
Resort Hotel,1.0,199,1,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,0,298.0,0.0,3.0,85.0,0.0,0.0
Resort Hotel,1.0,89,1,May,19,2,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,113.0,0.0,0.0
Resort Hotel,1.0,6,1,May,19,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,90.0,0.0,0.0
Resort Hotel,1.0,45,1,May,19,2,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,95.0,0.0,0.0
Resort Hotel,1.0,5,1,May,19,2,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,0,0,214.65992721391024,0.0,0.0,84.0,0.0,0.0
Resort Hotel,1.0,80,1,May,19,2,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,1.0
Resort Hotel,1.0,200,1,May,19,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,101.7,0.0,1.0
Resort Hotel,1.0,187,1,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,52.2,0.0,1.0
Resort Hotel,1.0,68,1,May,19,2,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,71.0,0.0,0.0,58.0,0.0,1.0
Resort Hotel,1.0,127,1,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,52.2,0.0,1.0
Resort Hotel,1.0,187,1,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,52.2,0.0,1.0
Resort Hotel,1.0,109,1,May,19,2,2,5,1,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,71.0,0.0,0.0,72.5,0.0,1.0
Resort Hotel,0.0,188,1,May,19,3,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,40.0,0.0,0.0,74.76,0.0,1.0
Resort Hotel,0.0,288,1,May,19,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,1.0,55.83,0.0,0.0
Resort Hotel,1.0,108,1,May,19,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,58.0,0.0,0.0
Resort Hotel,1.0,108,1,May,19,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,88.0,0.0,1.0
Resort Hotel,0.0,288,1,May,19,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,1.0,56.11,0.0,0.0
Resort Hotel,1.0,74,1,May,19,3,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,0.0
Resort Hotel,1.0,49,1,May,19,3,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,314.0,0.0,0.0,52.56,0.0,1.0
Resort Hotel,1.0,101,1,May,19,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,58.0,0.0,0.0
Resort Hotel,1.0,12,1,May,19,4,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,73.8,0.0,0.0
Resort Hotel,1.0,12,1,May,19,4,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,65.6,0.0,0.0
Resort Hotel,0.0,188,1,May,19,4,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,71.7,1.0,0.0
Resort Hotel,1.0,19,1,May,19,4,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,90.0,0.0,1.0
Resort Hotel,1.0,159,1,May,19,5,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,52.2,0.0,2.0
Resort Hotel,1.0,45,1,May,19,5,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,95.0,0.0,0.0
Resort Hotel,0.0,209,1,May,19,5,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,48.98,0.0,2.0
Resort Hotel,0.0,209,1,May,19,5,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,46.98,0.0,2.0
Resort Hotel,1.0,71,1,May,19,5,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,88.0,0.0,2.0
Resort Hotel,0.0,253,1,May,19,5,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,31.45,0.0,0.0
Resort Hotel,1.0,113,1,May,19,5,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,H,0,0,250.0,0.0,0.0,100.3,0.0,0.0
Resort Hotel,0.0,253,1,May,19,5,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,37.4,0.0,0.0
Resort Hotel,1.0,154,1,May,19,5,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,175.0,0.0,0.0,52.56,0.0,0.0
Resort Hotel,0.0,252,1,May,19,6,0,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,1.0,0.0,0.0,0.0
Resort Hotel,1.0,2,1,May,19,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,70.0,0.0,0.0
Resort Hotel,1.0,0,1,May,19,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,0.0,42.0,0.0,0.0
Resort Hotel,1.0,153,1,May,19,6,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,44.1,0.0,1.0
Resort Hotel,1.0,81,1,May,19,6,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,242.0,0.0,0.0,73.0,0.0,0.0
Resort Hotel,1.0,165,1,May,19,6,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,3.0,65.7,0.0,0.0
Resort Hotel,1.0,71,1,May,19,6,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,242.0,0.0,0.0,74.75,0.0,0.0
Resort Hotel,1.0,44,1,May,19,6,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,95.0,0.0,0.0
Resort Hotel,1.0,66,1,May,19,6,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,74.4,0.0,1.0
Resort Hotel,1.0,36,1,May,19,6,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,65.0,0.0,0.0
Resort Hotel,0.0,354,1,May,19,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,0,40.0,0.0,0.0,37.56,0.0,0.0
Resort Hotel,1.0,174,1,May,19,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,65.7,0.0,0.0
Resort Hotel,1.0,119,1,May,19,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,65.7,0.0,1.0
Resort Hotel,1.0,80,1,May,19,6,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,0.0
Resort Hotel,0.0,260,1,May,19,6,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,156.0,0.0,0.0,40.76,0.0,1.0
Resort Hotel,1.0,58,1,May,19,6,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,80.0,0.0,0.0
Resort Hotel,0.0,179,1,May,19,6,2,6,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,79.2,0.0,1.0
Resort Hotel,1.0,35,1,May,19,6,2,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,0,0,250.0,0.0,0.0,124.5,0.0,0.0
Resort Hotel,1.0,54,1,May,19,7,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,97.0,0.0,0.0
Resort Hotel,1.0,49,1,May,19,7,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,65.0,0.0,0.0
Resort Hotel,1.0,122,1,May,19,7,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,79.2,0.0,0.0
Resort Hotel,1.0,119,1,May,19,7,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,118.0,0.0,1.0
Resort Hotel,1.0,95,1,May,19,7,2,1,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,58.0,0.0,3.0
Resort Hotel,1.0,80,1,May,19,7,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,58.0,0.0,0.0
Resort Hotel,1.0,89,1,May,19,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,0.0
Resort Hotel,0.0,232,1,May,19,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,0,241.0,0.0,0.0,50.59,0.0,1.0
Resort Hotel,1.0,16,1,May,19,7,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,0,15.0,0.0,3.0,85.0,0.0,0.0
Resort Hotel,1.0,75,1,May,19,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,88.0,0.0,1.0
Resort Hotel,0.0,232,1,May,19,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,0,241.0,0.0,0.0,41.62,0.0,1.0
Resort Hotel,1.0,81,1,May,19,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,314.0,0.0,0.0,52.56,0.0,0.0
Resort Hotel,0.0,236,1,May,19,7,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,0,40.0,0.0,1.0,48.75,0.0,0.0
Resort Hotel,1.0,59,1,May,20,8,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,15.0,0.0,0.0,41.4,0.0,0.0
Resort Hotel,1.0,39,1,May,20,8,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,168.0,0.0,0.0,39.0,0.0,0.0
Resort Hotel,1.0,20,1,May,20,8,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,0,0,214.65992721391024,0.0,0.0,115.0,0.0,0.0
Resort Hotel,1.0,59,1,May,20,8,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,171.0,0.0,0.0,35.1,0.0,0.0
Resort Hotel,1.0,59,1,May,20,8,2,0,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,15.0,0.0,0.0,55.89,0.0,0.0
Resort Hotel,1.0,46,1,May,20,8,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,242.0,0.0,0.0,95.0,0.0,0.0
Resort Hotel,1.0,192,1,May,20,8,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,147.0,0.0,0.0,53.87,0.0,0.0
Resort Hotel,1.0,92,1,May,20,8,4,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,250.0,0.0,0.0,74.7,0.0,0.0
Resort Hotel,1.0,230,1,May,20,8,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,46.98,0.0,1.0
Resort Hotel,0.0,256,1,May,20,8,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,2.0,0.0,1.0,58.95,0.0,0.0
Resort Hotel,0.0,212,1,May,20,8,4,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,1.0,82.96,0.0,1.0
Resort Hotel,1.0,22,1,May,20,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,75.0,0.0,0.0
Resort Hotel,1.0,7,1,May,20,9,1,2,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,H,0,0,240.0,0.0,0.0,144.0,0.0,0.0
Resort Hotel,1.0,59,1,May,20,9,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,65.0,0.0,0.0
Resort Hotel,0.0,202,1,May,20,9,1,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,8.0,0.0,0.0,39.95,0.0,0.0
Resort Hotel,0.0,235,1,May,20,9,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,65.7,0.0,2.0
Resort Hotel,1.0,87,1,May,20,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,0.0
Resort Hotel,1.0,122,1,May,20,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,64.09,0.0,0.0
Resort Hotel,1.0,234,1,May,20,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,184.0,0.0,0.0,88.0,0.0,0.0
Resort Hotel,1.0,254,1,May,20,9,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,79.2,0.0,2.0
Resort Hotel,0.0,203,1,May,20,10,0,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,0,248.0,0.0,3.0,46.0,0.0,0.0
Resort Hotel,0.0,203,1,May,20,10,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,0,248.0,0.0,3.0,46.0,0.0,0.0
Resort Hotel,1.0,203,1,May,20,10,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,0,248.0,0.0,3.0,46.0,0.0,0.0
Resort Hotel,1.0,203,1,May,20,10,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,0,248.0,0.0,3.0,46.0,0.0,0.0
Resort Hotel,1.0,203,1,May,20,10,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,0,248.0,0.0,3.0,46.0,0.0,0.0
Resort Hotel,1.0,56,1,May,20,10,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,95.0,0.0,0.0
Resort Hotel,1.0,235,1,May,20,10,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,52.2,0.0,0.0
Resort Hotel,0.0,29,1,May,20,10,0,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,0,214.65992721391024,0.0,0.0,52.2,0.0,0.0
Resort Hotel,1.0,49,1,May,20,10,0,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,125.0,0.0,0.0
Resort Hotel,1.0,90,1,May,20,10,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,175.0,0.0,0.0,70.4,0.0,0.0
Resort Hotel,1.0,48,1,May,20,11,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,0,0,214.65992721391024,0.0,3.0,95.0,0.0,0.0
Resort Hotel,1.0,59,1,May,20,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,241.0,0.0,0.0,73.15,0.0,0.0
Resort Hotel,1.0,189,1,May,20,11,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,314.0,0.0,0.0,78.56,0.0,0.0
Resort Hotel,0.0,188,1,May,20,11,2,8,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,0,0,314.0,0.0,0.0,80.16,0.0,0.0
Resort Hotel,1.0,468,1,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,0,249.0,0.0,3.0,67.0,0.0,0.0
Resort Hotel,1.0,30,1,May,20,12,0,2,1,0,0,BB,ARG,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,105.0,0.0,0.0
Resort Hotel,1.0,52,1,May,20,12,0,2,3,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,80.0,0.0,1.0
Resort Hotel,0.0,236,1,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,48.0,0.0,0.0
Resort Hotel,0.0,236,1,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,50.0,1.0,0.0
Resort Hotel,0.0,236,1,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,54.0,1.0,0.0
Resort Hotel,0.0,236,1,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,48.0,0.0,0.0
Resort Hotel,0.0,236,1,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,48.0,0.0,0.0
Resort Hotel,0.0,236,1,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,48.0,0.0,1.0
Resort Hotel,1.0,236,1,May,20,12,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,48.0,0.0,0.0
Resort Hotel,0.0,236,1,May,20,12,1,3,2,0,0,SC,GBR,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,0.0,0.0,0.0
Resort Hotel,1.0,114,1,May,20,12,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,1.0
Resort Hotel,1.0,236,1,May,20,12,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,0,315.0,0.0,3.0,48.0,0.0,0.0
Resort Hotel,1.0,25,1,May,20,12,2,3,2,2,0,BB,NOR,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,135.0,0.0,0.0
Resort Hotel,1.0,197,1,May,20,12,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,0,314.0,0.0,0.0,63.36,0.0,0.0
Resort Hotel,0.0,189,1,May,20,12,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,118.0,1.0,2.0
Resort Hotel,0.0,189,1,May,20,12,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,124.0,0.0,2.0
Resort Hotel,0.0,213,1,May,20,12,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,0,40.0,0.0,3.0,58.95,0.0,2.0
Resort Hotel,1.0,54,1,May,20,13,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,86.0,0.0,0.0
Resort Hotel,1.0,30,1,May,20,13,0,2,1,2,0,BB,ARG,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,3.0,135.0,0.0,0.0
Resort Hotel,1.0,9,1,May,20,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,119.0,0.0,2.0
Resort Hotel,1.0,9,1,May,20,13,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,0,214.65992721391024,0.0,0.0,109.0,0.0,2.0
Resort Hotel,1.0,119,1,May,20,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,2.0
Resort Hotel,1.0,22,1,May,20,13,2,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,F,0,0,250.0,0.0,0.0,130.0,0.0,0.0
Resort Hotel,1.0,119,1,May,20,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,88.0,0.0,2.0
Resort Hotel,1.0,17,1,May,20,13,2,3,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,0,0,240.0,0.0,0.0,135.0,0.0,0.0
Resort Hotel,1.0,198,1,May,20,13,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,79.2,0.0,1.0
Resort Hotel,0.0,195,1,May,20,13,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,43.19,0.0,2.0
Resort Hotel,1.0,259,1,May,20,13,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,46.4,0.0,1.0
Resort Hotel,0.0,195,1,May,20,13,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,0,314.0,0.0,0.0,43.76,0.0,2.0
Resort Hotel,1.0,3,1,May,20,13,4,10,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,0,214.65992721391024,0.0,0.0,85.0,0.0,0.0
Resort Hotel,1.0,35,1,May,20,14,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,147.0,0.0,3.0,53.87,0.0,0.0
Resort Hotel,1.0,113,1,May,20,14,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,175.0,0.0,0.0,52.56,0.0,0.0
Resort Hotel,1.0,39,1,May,20,14,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,147.0,0.0,0.0,53.87,0.0,0.0
Resort Hotel,1.0,35,1,May,20,14,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,147.0,0.0,3.0,53.87,0.0,0.0
Resort Hotel,1.0,117,1,May,20,14,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,2.0
Resort Hotel,1.0,190,1,May,20,14,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,0,240.0,0.0,0.0,39.69,0.0,2.0
Resort Hotel,1.0,158,1,May,20,14,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,65.7,0.0,2.0
Resort Hotel,1.0,128,1,May,20,14,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,147.0,0.0,3.0,46.18,0.0,1.0
Resort Hotel,1.0,128,1,May,20,14,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,0,147.0,0.0,0.0,46.18,0.0,1.0
Resort Hotel,1.0,190,1,May,20,14,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,0,240.0,0.0,0.0,79.2,0.0,2.0
Resort Hotel,1.0,120,1,May,20,14,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,0,240.0,0.0,0.0,73.0,0.0,3.0
